pageid,party_x,wikidataid,wikititle,name_x,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,first,last,ID_NameParty,party_y,Bloomberg_donations2012,Bloomberg_donations2014,Bloomberg_donations2016,Bloomberg_donations2018,party_x,Citadel_donations2012,Citadel_donations2014,Citadel_donations2016,Citadel_donations2018,person,name_y,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,name,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
1238368,R,Q186215,Jim_Jordan_(American_politician),Jim Jordan,male,white,,1964-02-17,,"40.1108,-83.7514",,4,True,True,True,True,Jim,Jordan,JimJordanR,,,,,,,,,,,412226.0,"Rep. Jim Jordan [R, 2007-2022]",0.8333333333333334,0.4,0.8571428571428571,0.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Jim Jordan ,Jordan,Jim,"Rep. Jim Jordan [R, 2007-2022]",Republican,0.5,0.6666666666666666,0.4,0.0
13112396,R,Q888061,Bob_Latta,Bob Latta,male,white,,1956-04-18,,"40.8939,-83.8917",,4,True,True,True,True,Bob,Latta,BobLattaR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29461208,R,Q862215,Bill_Johnson_(Ohio_politician),Bill Johnson,male,white,,1954-11-10,,"34.9525,-78.51056",,4,True,True,True,True,Bill,Johnson,BillJohnsonR,,,,,,,,,,,412460.0,"Rep. Bill Johnson [R, 2011-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Bill Johnson ,Johnson,Bill,"Rep. Bill Johnson [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
2600589,R,Q887945,Bob_Gibbs,Bob Gibbs,male,white,,1954-06-14,,"40.7578,-86.0678",,4,True,True,True,True,Bob,Gibbs,BobGibbsR,,,,,,,,,,,412463.0,"Rep. Bob Gibbs [R, 2013-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, Bob Gibbs ,Gibbs,Bob,"Rep. Bob Gibbs [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
766958,D,Q436537,Marcy_Kaptur,Marcy Kaptur,female,white,catholicism,1946-06-17,,"41.66667,-83.58333",,4,True,True,True,True,Marcy,Kaptur,MarcyKapturD,,,,,,,,,,,400211.0,"Rep. Marcy Kaptur [D, 1983-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Marcy Kaptur ,Kaptur,Marcy,"Rep. Marcy Kaptur [D, 1983-2022]",Democrat,0.5,0.3333333333333333,0.8,1.0
703501,R,Q505722,Mike_Turner,Mike Turner,male,white,protestantism reformed,1960-01-11,,"39.76667,-84.2",,4,True,True,True,True,Mike,Turner,MikeTurnerR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19286605,D,Q461746,Marcia_Fudge,Marcia Fudge,female,black,,1952-10-29,,"41.48222,-81.66972",,4,True,True,True,True,Marcia,Fudge,MarciaFudgeD,,,,,,,,,,,412327.0,"Rep. Marcia Fudge [D, 2008-2021]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.3333333333333333,1.0,D, Marcia Fudge ,Fudge,Marcia,"Rep. Marcia Fudge [D, 2008-2021]",Democrat,0.25,0.3333333333333333,0.8,1.0
767470,D,Q513960,Tim_Ryan_(politician),Tim Ryan,male,white,catholicism,1973-07-16,,"41.18528,-80.75722",,4,True,True,True,True,Tim,Ryan,TimRyanD,,,,,,,,,,,400352.0,"Rep. Tim Ryan [D, 2013-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,D, Tim Ryan ,Ryan,Tim,"Rep. Tim Ryan [D, 2013-2022]",Democrat,0.5,0.3333333333333333,0.8,1.0
36691281,R,Q976778,David_Joyce_(politician),David Joyce,male,white,,1957-03-17,,"41.48222,-81.66972",,4,True,True,True,True,David,Joyce,DavidJoyceR,,,,,,,,,,,412566.0,"Rep. David Joyce [R, 2013-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, David Joyce ,Joyce,David,"Rep. David Joyce [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
3182821,R,Q324099,Steve_Stivers,Steve Stivers,male,white,,1965-03-24,,"38.7394,-83.8411",,4,True,True,True,True,Steve,Stivers,SteveStiversR,,,,,,,,,,,412461.0,"Rep. Steve Stivers [R, 2011-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,R, Steve Stivers ,Stivers,Steve,"Rep. Steve Stivers [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.5
37205890,R,Q3448772,Markwayne_Mullin,Markwayne Mullin,male,native,,1977-07-26,,"36.13139,-95.93722",,4,True,True,True,True,Markwayne,Mullin,MarkwayneMullinR,,,,,,,,,,,412568.0,"Rep. Markwayne Mullin [R, 2013-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.8571428571428571,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Markwayne Mullin ,Mullin,Markwayne,"Rep. Markwayne Mullin [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.6,0.0
47725651,R,Q246049,Frank_Lucas_(Oklahoma_politician),Frank Lucas,male,white,protestantism baptist,1960-01-06,,"35.6125,-99.67389",,4,True,True,True,True,Frank,Lucas,FrankLucasR,,,,,,,,,,,400247.0,"Rep. Frank Lucas [R, 2003-2022]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Frank Lucas ,Lucas,Frank,"Rep. Frank Lucas [R, 2003-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
962197,R,Q173839,Tom_Cole,Tom Cole,male,native,protestantism methodist,1949-04-28,,"32.50821,-93.76296",,4,True,True,True,True,Tom,Cole,TomColeR,,,,,,,,,,,400077.0,"Rep. Tom Cole [R, 2003-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Tom Cole ,Cole,Tom,"Rep. Tom Cole [R, 2003-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
10174089,D,Q45946,Suzanne_Bonamici,Suzanne Bonamici,female,white,,1954-10-14,,"42.33167,-83.0475",,4,True,True,True,True,Suzanne,Bonamici,SuzanneBonamiciD,,,,,,,,,,,412501.0,"Rep. Suzanne Bonamici [D, 2012-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Suzanne Bonamici ,Bonamici,Suzanne,"Rep. Suzanne Bonamici [D, 2012-2022]",Democrat,0.0,0.3333333333333333,0.8,1.0
699507,R,Q1397359,Greg_Walden,Greg Walden,male,white,anglicanism,1957-01-10,,"45.60111,-121.18278",,4,True,True,True,True,Greg,Walden,GregWaldenR,,,,,,,,,,,400419.0,"Rep. Greg Walden [R, 1999-2020]",0.8333333333333334,1.0,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,R, Greg Walden ,Walden,Greg,"Rep. Greg Walden [R, 1999-2020]",Republican,0.75,0.6666666666666666,0.8,0.0
699496,D,Q748066,Earl_Blumenauer,Earl Blumenauer,male,white,,1948-08-16,,"45.51667,-122.66667",,4,True,True,True,True,Earl,Blumenauer,EarlBlumenauerD,,,,,,,,,,,400033.0,"Rep. Earl Blumenauer [D, 1996-2022]",0.3333333333333333,0.8,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,D, Earl Blumenauer ,Blumenauer,Earl,"Rep. Earl Blumenauer [D, 1996-2022]",Democrat,0.0,0.3333333333333333,0.4,1.0
699474,D,Q1758507,Peter_DeFazio,Peter A. DeFazio,male,white,catholicism,1947-05-27,,"42.28333,-71.23333",,4,True,True,True,True,Peter,DeFazio,PeterDeFazioD,,,,,,,,,,,400100.0,"Rep. Peter DeFazio [D, 1987-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.25,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Peter DeFazio ,DeFazio,Peter,"Rep. Peter DeFazio [D, 1987-2022]",Democrat,0.0,0.3333333333333333,0.8,1.0
16936033,D,Q1387868,Kurt_Schrader,Kurt Schrader,male,white,,1951-10-19,,"41.18333,-73.2",,4,True,True,True,True,Kurt,Schrader,KurtSchraderD,,,,,,,,,,,412315.0,"Rep. Kurt Schrader [D, 2009-2022]",0.5,0.6,0.42857142857142855,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.7142857142857143,0.6,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Kurt Schrader ,Schrader,Kurt,"Rep. Kurt Schrader [D, 2009-2022]",Democrat,0.5,0.3333333333333333,0.8,0.5
28932861,R,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4,True,True,True,True,Mike,Kelly,MikeKellyR,,,,,,,,,,,412465.0,"Rep. Mike Kelly [R, 2011-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.3333333333333333,0.8888888888888888,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Mike Kelly ,Kelly,Mike,"Rep. Mike Kelly [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,
28932861,R,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4,True,True,True,True,Mike,Kelly,MikeKellyR,,,,,,,,,,,412465.0,"Rep. Mike Kelly [R, 2011-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.3333333333333333,0.8888888888888888,,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,,R, Mike Kelly ,Kelly,Mike,"Rep. Mike Kelly [R, 2019-2022]",Republican,,,,0.0
28932861,R,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4,True,True,True,True,Mike,Kelly,MikeKellyR,,,,,,,,,,,412465.0,"Rep. Mike Kelly [R, 2019-2022]",,,,0.5,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Mike Kelly ,Kelly,Mike,"Rep. Mike Kelly [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,
28932861,R,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4,True,True,True,True,Mike,Kelly,MikeKellyR,,,,,,,,,,,412465.0,"Rep. Mike Kelly [R, 2019-2022]",,,,0.5,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Mike Kelly ,Kelly,Mike,"Rep. Mike Kelly [R, 2019-2022]",Republican,,,,0.0
19558869,R,Q7437040,Scott_Perry_(politician),Scott Perry,male,white,,1962-05-27,,"32.715,-117.1625",,4,True,True,True,True,Scott,Perry,ScottPerryR,,,,,,,,,,,412569.0,"Rep. Scott Perry [R, 2013-2018]",0.8333333333333334,0.6,0.8571428571428571,,0.3333333333333333,0.3333333333333333,0.8888888888888888,,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,,R, Scott Perry ,Perry,Scott,"Rep. Scott Perry [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.4,
19558869,R,Q7437040,Scott_Perry_(politician),Scott Perry,male,white,,1962-05-27,,"32.715,-117.1625",,4,True,True,True,True,Scott,Perry,ScottPerryR,,,,,,,,,,,412569.0,"Rep. Scott Perry [R, 2013-2018]",0.8333333333333334,0.6,0.8571428571428571,,0.3333333333333333,0.3333333333333333,0.8888888888888888,,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,,R, Scott Perry ,Perry,Scott,"Rep. Scott Perry [R, 2019-2022]",Republican,,,,0.0
19558869,R,Q7437040,Scott_Perry_(politician),Scott Perry,male,white,,1962-05-27,,"32.715,-117.1625",,4,True,True,True,True,Scott,Perry,ScottPerryR,,,,,,,,,,,412569.0,"Rep. Scott Perry [R, 2019-2022]",,,,0.25,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Scott Perry ,Perry,Scott,"Rep. Scott Perry [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.4,
19558869,R,Q7437040,Scott_Perry_(politician),Scott Perry,male,white,,1962-05-27,,"32.715,-117.1625",,4,True,True,True,True,Scott,Perry,ScottPerryR,,,,,,,,,,,412569.0,"Rep. Scott Perry [R, 2019-2022]",,,,0.25,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Scott Perry ,Perry,Scott,"Rep. Scott Perry [R, 2019-2022]",Republican,,,,0.0
16879645,R,Q1531120,Glenn_Thompson_(politician),Glenn Thompson,male,white,,1959-07-27,,"40.91472,-77.77472",,4,True,True,True,True,Glenn,Thompson,GlennThompsonR,,,,,,,,,,,412317.0,"Rep. Glenn Thompson [R, 2009-2018]",0.8333333333333334,1.0,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Glenn Thompson ,Thompson,Glenn,"Rep. Glenn Thompson [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,
16879645,R,Q1531120,Glenn_Thompson_(politician),Glenn Thompson,male,white,,1959-07-27,,"40.91472,-77.77472",,4,True,True,True,True,Glenn,Thompson,GlennThompsonR,,,,,,,,,,,412317.0,"Rep. Glenn Thompson [R, 2009-2018]",0.8333333333333334,1.0,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,,R, Glenn Thompson ,Thompson,Glenn,"Rep. Glenn Thompson [R, 2019-2022]",Republican,,,,0.0
16879645,R,Q1531120,Glenn_Thompson_(politician),Glenn Thompson,male,white,,1959-07-27,,"40.91472,-77.77472",,4,True,True,True,True,Glenn,Thompson,GlennThompsonR,,,,,,,,,,,412317.0,"Rep. Glenn Thompson [R, 2019-2022]",,,,0.5,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Glenn Thompson ,Thompson,Glenn,"Rep. Glenn Thompson [R, 2009-2018]",Republican,0.75,0.6666666666666666,0.8,
16879645,R,Q1531120,Glenn_Thompson_(politician),Glenn Thompson,male,white,,1959-07-27,,"40.91472,-77.77472",,4,True,True,True,True,Glenn,Thompson,GlennThompsonR,,,,,,,,,,,412317.0,"Rep. Glenn Thompson [R, 2019-2022]",,,,0.5,,,0.8888888888888888,0.3333333333333333,,,,,,,,0.3333333333333333,R, Glenn Thompson ,Thompson,Glenn,"Rep. Glenn Thompson [R, 2019-2022]",Republican,,,,0.0
29194432,R,Q2439864,Tom_Marino,Tom Marino,male,white,,1952-08-13,,"41.2444,-77.0186",,4,True,True,True,True,Tom,Marino,TomMarinoR,,,,,,,,,,,412468.0,"Rep. Tom Marino [R, 2011-2018]",0.8333333333333334,0.8,0.8571428571428571,,0.6666666666666666,0.3333333333333333,0.7777777777777778,,0.7142857142857143,0.6,0.75,1.0,0.6666666666666666,0.75,0.6666666666666666,,R, Tom Marino ,Marino,Tom,"Rep. Tom Marino [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.8,
962284,D,Q1344200,Michael_F._Doyle,Michael F. Doyle,male,white,catholicism,1953-08-05,,"40.42222,-79.88611",,4,True,True,True,True,Michael,Doyle,MichaelDoyleD,,,,,,,,,,,400114.0,"Rep. Michael Doyle [D, 2003-2018]",0.5,0.8,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.4,0.0,1.0,1.0,0.5,0.0,,D, Michael Doyle ,Doyle,Michael,"Rep. Michael Doyle [D, 2003-2018]",Democrat,0.5,0.3333333333333333,0.8,
962284,D,Q1344200,Michael_F._Doyle,Michael F. Doyle,male,white,catholicism,1953-08-05,,"40.42222,-79.88611",,4,True,True,True,True,Michael,Doyle,MichaelDoyleD,,,,,,,,,,,400114.0,"Rep. Michael Doyle [D, 2003-2018]",0.5,0.8,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.4,0.0,1.0,1.0,0.5,0.0,,D, Michael Doyle ,Doyle,Michael,"Rep. Michael Doyle [D, 2019-2022]",Democrat,,,,1.0
962284,D,Q1344200,Michael_F._Doyle,Michael F. Doyle,male,white,catholicism,1953-08-05,,"40.42222,-79.88611",,4,True,True,True,True,Michael,Doyle,MichaelDoyleD,,,,,,,,,,,400114.0,"Rep. Michael Doyle [D, 2019-2022]",,,,1.0,,,0.3333333333333333,1.0,,,,,,,,1.0,D, Michael Doyle ,Doyle,Michael,"Rep. Michael Doyle [D, 2003-2018]",Democrat,0.5,0.3333333333333333,0.8,
962284,D,Q1344200,Michael_F._Doyle,Michael F. Doyle,male,white,catholicism,1953-08-05,,"40.42222,-79.88611",,4,True,True,True,True,Michael,Doyle,MichaelDoyleD,,,,,,,,,,,400114.0,"Rep. Michael Doyle [D, 2019-2022]",,,,1.0,,,0.3333333333333333,1.0,,,,,,,,1.0,D, Michael Doyle ,Doyle,Michael,"Rep. Michael Doyle [D, 2019-2022]",Democrat,,,,1.0
36081906,D,Q4111531,Matt_Cartwright,Matt Cartwright,male,white,,1961-05-01,,"42.12956,-80.08521",,4,True,True,True,True,Matt,Cartwright,MattCartwrightD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330350,D,Q938498,David_Cicilline,David Cicilline,male,white,,1961-07-15,,"41.83083,-71.415",,4,True,True,True,True,David,Cicilline,DavidCicillineD,D,500.0,0.0,0.0,0.0,D,500.0,0.0,0.0,0.0,412470.0,"Rep. David Cicilline [D, 2011-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,0.6666666666666666,D, David Cicilline ,Cicilline,David,"Rep. David Cicilline [D, 2011-2022]",Democrat,0.0,0.3333333333333333,0.8,1.0
597070,D,Q1397290,James_Langevin,James Langevin,male,white,catholicism,1964-04-22,,"41.83083,-71.415",,4,True,True,True,True,James,Langevin,JamesLangevinD,,,,,,,,,,,400230.0,"Rep. James “Jim” Langevin [D, 2001-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, James “Jim” Langevin ,Langevin,James,"Rep. James “Jim” Langevin [D, 2001-2022]",Democrat,0.25,0.3333333333333333,0.8,1.0
960817,R,Q928855,Joe_Wilson_(American_politician),Joe Wilson,male,white,protestantism reformed,1947-07-31,,"32.77611,-79.9325",,4,True,True,True,True,Joe,Wilson,JoeWilsonR,,,,,,,,,,,400433.0,"Rep. Joe Wilson [R, 2001-2022]",0.8333333333333334,0.8,0.8571428571428571,0.25,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Joe Wilson ,Wilson,Joe,"Rep. Joe Wilson [R, 2001-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
28875165,R,Q1027026,Jeff_Duncan_(politician),Jeff Duncan,male,white,,1966-01-07,,"34.39667,-82.245",,4,True,True,True,True,Jeff,Duncan,JeffDuncanR,,,,,,,,,,,412472.0,"Rep. Jeff Duncan [R, 2011-2022]",0.8333333333333334,0.4,0.8571428571428571,0.25,0.3333333333333333,0.0,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,R, Jeff Duncan ,Duncan,Jeff,"Rep. Jeff Duncan [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.4,0.0
784733,D,Q1289889,Jim_Clyburn,James E. Clyburn,male,black,protestantism methodist,1940-07-21,,"33.92056,-80.34472",,4,True,True,True,True,James,Clyburn,JamesClyburnD,,,,,,,,,,,400075.0,"Rep. James “Jim” Clyburn [D, 1993-2022]",0.5,0.8,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.25,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,D, James “Jim” Clyburn ,Clyburn,James,"Rep. James “Jim” Clyburn [D, 1993-2022]",Democrat,0.5,0.6666666666666666,0.6,1.0
36458259,R,Q3956858,Tom_Rice,Tom Rice,male,white,,1957-08-04,,"32.77611,-79.9325",,4,True,True,True,True,Tom,Rice,TomRiceR,,,,,,,,,,,412572.0,"Rep. Tom Rice [R, 2013-2022]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Tom Rice ,Rice,Tom,"Rep. Tom Rice [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.6,0.0
18766171,R,Q1665842,Phil_Roe_(politician),Phil Roe,male,white,,1945-07-21,,"36.52972,-87.35944",,4,True,True,True,True,Phil,Roe,PhilRoeR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28873545,R,Q521959,Chuck_Fleischmann,Chuck Fleischmann,male,white,,1962-10-11,,"40.72833,-73.99417",,4,True,True,True,True,Chuck,Fleischmann,ChuckFleischmannR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25435758,R,Q2260839,Scott_DesJarlais,Scott DesJarlais,male,white,,1964-02-21,,"41.59083,-93.62083",,4,True,True,True,True,Scott,DesJarlais,ScottDesJarlaisR,,,,,,,,,,,412477.0,"Rep. Scott DesJarlais [R, 2011-2022]",0.6666666666666666,0.4,0.8571428571428571,0.25,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.5714285714285714,0.6,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,R, Scott DesJarlais ,DesJarlais,Scott,"Rep. Scott DesJarlais [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0
960988,D,Q973737,Jim_Cooper,Jim Cooper,male,white,anglicanism,1954-06-19,,"36.165,-86.78389",,4,True,True,True,True,Jim,Cooper,JimCooperD,,,,,,,,,,,400081.0,"Rep. Jim Cooper [D, 2003-2022]",0.5,0.8,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,D, Jim Cooper ,Cooper,Jim,"Rep. Jim Cooper [D, 2003-2022]",Democrat,0.25,1.0,0.8,1.0
1239533,D,Q512330,Steve_Cohen,Steve Cohen,male,white,,1949-05-24,,"35.1175,-89.97111",,4,True,True,True,True,Steve,Cohen,SteveCohenD,,,,,,,,,,,412236.0,"Rep. Steve Cohen [D, 2007-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Steve Cohen ,Cohen,Steve,"Rep. Steve Cohen [D, 2007-2022]",Democrat,0.25,0.3333333333333333,0.6,1.0
1131926,R,Q532647,Louie_Gohmert,Louie Gohmert,male,white,protestantism baptist,1953-08-18,,"32.99694,-94.96806",,4,True,True,True,True,Louie,Gohmert,LouieGohmertR,,,,,,,,,,,400651.0,"Rep. Louie Gohmert Jr. [R, 2005-2022]",0.6666666666666666,0.4,0.7142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,R, Louie Gohmert  ,Gohmert,Louie,"Rep. Louie Gohmert Jr. [R, 2005-2022]",Republican,0.5,0.6666666666666666,0.2,0.0
962112,R,Q472241,Kevin_Brady,Kevin Brady,male,white,catholicism,1955-04-11,,"42.78111,-96.92694",,4,True,True,True,True,Kevin,Brady,KevinBradyR,,,,,,,,,,,400046.0,"Rep. Kevin Brady [R, 1997-2022]",0.8333333333333334,1.0,0.8571428571428571,0.25,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Kevin Brady ,Brady,Kevin,"Rep. Kevin Brady [R, 1997-2022]",Republican,0.5,0.6666666666666666,0.8,0.0
517069,D,Q749039,Al_Green_(politician),Al Green,male,black,protestantism baptist,1947-09-01,,"29.96667,-90.05",,4,True,True,True,True,Al,Green,AlGreenD,,,,,,,,,,,400653.0,"Rep. Al Green [D, 2005-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,D, Al Green ,Green,Al,"Rep. Al Green [D, 2005-2022]",Democrat,0.0,0.3333333333333333,0.8,1.0
